epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,12442,1.08906,0.70435,1.08116,0.49123,0.29227,0.27705,0.13459,1.9852,1.66944,1.48705,0.004093,0.004093,0.004093
181,12509.4,1.0519,0.68723,1.05949,0.56308,0.29985,0.29877,0.13836,1.99564,1.62976,1.50072,0.00406,0.00406,0.00406
182,12576.8,1.05316,0.67783,1.07014,0.53672,0.30053,0.2822,0.12847,2.04237,1.63187,1.5688,0.004027,0.004027,0.004027
183,12644.5,1.05732,0.68177,1.08102,0.58719,0.32739,0.33266,0.15603,1.92973,1.62068,1.47795,0.003994,0.003994,0.003994
184,12712.5,1.04883,0.67311,1.05374,0.46893,0.30101,0.32034,0.15559,1.91593,1.58861,1.47893,0.003961,0.003961,0.003961
185,12780,1.08082,0.69709,1.07374,0.63526,0.3068,0.34252,0.15464,1.97997,1.64837,1.53347,0.003928,0.003928,0.003928
186,12847.5,1.04817,0.68473,1.05694,0.68559,0.2579,0.30104,0.14369,1.97701,1.75962,1.50005,0.003895,0.003895,0.003895
187,12915.4,1.03842,0.67325,1.0606,0.56513,0.29105,0.29251,0.13579,2.0046,1.67118,1.52462,0.003862,0.003862,0.003862
188,12983.2,1.0434,0.67763,1.06252,0.52749,0.30988,0.29103,0.13739,1.99891,1.77733,1.55092,0.003829,0.003829,0.003829
189,13051.1,1.04752,0.67119,1.07022,0.58815,0.29727,0.29373,0.14225,2.01023,1.7098,1.56891,0.003796,0.003796,0.003796
190,13119.2,1.02932,0.66632,1.05994,0.54116,0.26422,0.27476,0.12164,2.04655,1.82413,1.52914,0.003763,0.003763,0.003763
191,13187.2,1.02353,0.66483,1.05359,0.55377,0.31484,0.29915,0.12766,2.11597,1.78244,1.5332,0.00373,0.00373,0.00373
192,13255.2,1.04165,0.67236,1.06391,0.53542,0.29108,0.29354,0.13309,2.07615,1.69061,1.54569,0.003697,0.003697,0.003697
193,13322.9,1.01617,0.67355,1.04709,0.63028,0.28427,0.33429,0.16237,1.96099,1.68545,1.49413,0.003664,0.003664,0.003664
194,13390.8,1.03092,0.67594,1.05951,0.59532,0.31936,0.32764,0.15013,2.02629,1.66133,1.5094,0.003631,0.003631,0.003631
195,13458.6,1.03802,0.66828,1.06614,0.58782,0.28743,0.2968,0.1352,2.10215,1.69607,1.51481,0.003598,0.003598,0.003598
196,13526.2,1.00727,0.65635,1.05038,0.54268,0.29557,0.2846,0.12537,2.06785,1.72111,1.51943,0.003565,0.003565,0.003565
197,13593.7,1.00737,0.65707,1.04807,0.49048,0.25464,0.2511,0.12036,2.04256,1.75645,1.53909,0.003532,0.003532,0.003532
198,13661.4,1.01857,0.66396,1.06226,0.58484,0.3319,0.3363,0.14809,1.97408,1.58702,1.52732,0.003499,0.003499,0.003499
199,13729.2,1.03491,0.66639,1.05092,0.51526,0.26396,0.2884,0.12836,2.01371,1.72741,1.5027,0.003466,0.003466,0.003466
200,13797.2,1.01443,0.64621,1.04583,0.51364,0.32585,0.29839,0.13884,1.98734,1.61067,1.53572,0.003433,0.003433,0.003433
201,13864.6,1.00978,0.65952,1.05199,0.34468,0.31618,0.2865,0.1346,1.99083,1.59614,1.50928,0.0034,0.0034,0.0034
202,13931.9,1.02716,0.66993,1.06072,0.49533,0.29586,0.28234,0.12854,2.07477,1.58495,1.55564,0.003367,0.003367,0.003367
203,13999.3,1.00911,0.66327,1.04466,0.52281,0.30865,0.28619,0.1235,2.12368,1.68396,1.58472,0.003334,0.003334,0.003334
204,14066.8,1.01823,0.65741,1.04864,0.54922,0.31268,0.30326,0.1386,2.02036,1.65038,1.54084,0.003301,0.003301,0.003301
205,14134.8,1.01354,0.66352,1.04991,0.58116,0.298,0.30176,0.13625,2.0258,1.59516,1.54941,0.003268,0.003268,0.003268
206,14202.5,1.01928,0.65182,1.05791,0.56934,0.29551,0.29143,0.13181,2.04501,1.62951,1.59103,0.003235,0.003235,0.003235
207,14270.5,1.00671,0.64955,1.03762,0.5171,0.2848,0.26633,0.1195,2.06849,1.6364,1.59547,0.003202,0.003202,0.003202
208,14338.4,0.99822,0.63842,1.04562,0.50825,0.2915,0.28034,0.13324,2.00243,1.61974,1.56364,0.003169,0.003169,0.003169
209,14406,0.98608,0.64802,1.04011,0.48864,0.34069,0.30838,0.13474,2.0522,1.6128,1.57831,0.003136,0.003136,0.003136
210,14473.3,0.99543,0.65756,1.04778,0.55713,0.27039,0.28171,0.11897,2.08702,1.68273,1.5422,0.003103,0.003103,0.003103
211,14540.8,0.98527,0.62964,1.03202,0.49858,0.28071,0.28442,0.13001,2.02587,1.66855,1.53385,0.00307,0.00307,0.00307
212,14608.4,0.99053,0.6437,1.03389,0.55439,0.26086,0.27117,0.12156,2.05123,1.6736,1.5709,0.003037,0.003037,0.003037
213,14676,0.98561,0.64,1.03845,0.53515,0.30859,0.2907,0.12844,2.03611,1.60347,1.54799,0.003004,0.003004,0.003004
214,14743.6,0.9826,0.64244,1.03467,0.51359,0.29852,0.30201,0.14145,1.99088,1.59998,1.49277,0.002971,0.002971,0.002971
215,14811,0.9574,0.62428,1.03222,0.5488,0.27309,0.28143,0.13192,1.99821,1.58103,1.56381,0.002938,0.002938,0.002938
216,14878.6,0.97333,0.62881,1.03678,0.52431,0.28505,0.28692,0.12622,2.05953,1.66928,1.56756,0.002905,0.002905,0.002905
217,14946.1,0.96746,0.63446,1.03384,0.5497,0.28219,0.30427,0.14508,1.95119,1.59774,1.51703,0.002872,0.002872,0.002872
218,15013.6,0.97226,0.62433,1.03611,0.53161,0.27136,0.27959,0.12512,2.06979,1.61954,1.58613,0.002839,0.002839,0.002839
219,15081.2,0.95405,0.61836,1.02588,0.50323,0.30258,0.29016,0.12867,2.06518,1.59386,1.5863,0.002806,0.002806,0.002806
220,15148.6,0.96188,0.62309,1.04106,0.52122,0.28305,0.29294,0.1343,1.9924,1.56035,1.57689,0.002773,0.002773,0.002773
221,15216.2,0.96726,0.61751,1.02953,0.50899,0.27981,0.27998,0.13236,2.00901,1.58813,1.5735,0.00274,0.00274,0.00274
222,15283.7,0.97248,0.63781,1.0281,0.54544,0.28075,0.28908,0.13165,2.05588,1.61092,1.59953,0.002707,0.002707,0.002707
223,15351.2,0.97495,0.63284,1.03121,0.50274,0.26381,0.27715,0.13184,2.00543,1.66114,1.52991,0.002674,0.002674,0.002674
224,15418.7,0.96641,0.62867,1.03347,0.54667,0.28272,0.29239,0.13123,2.05277,1.59678,1.58952,0.002641,0.002641,0.002641
225,15486.2,0.96259,0.62638,1.03288,0.46958,0.28992,0.27951,0.12599,2.03869,1.62239,1.56821,0.002608,0.002608,0.002608
226,15553.9,0.9565,0.62236,1.0399,0.45044,0.28952,0.27482,0.12558,2.05561,1.62235,1.56492,0.002575,0.002575,0.002575
227,15621.3,0.94889,0.61428,1.02175,0.50139,0.28326,0.28986,0.13098,2.04877,1.6089,1.56212,0.002542,0.002542,0.002542
228,15688.8,0.95023,0.6178,1.02387,0.56103,0.29981,0.29101,0.13393,2.05303,1.59743,1.57161,0.002509,0.002509,0.002509
229,15756.5,0.94423,0.61186,1.01671,0.54594,0.29258,0.29651,0.13639,2.03655,1.55257,1.56836,0.002476,0.002476,0.002476
230,15824,0.95275,0.60554,1.02599,0.50052,0.28027,0.27428,0.12803,2.04244,1.62642,1.51463,0.002443,0.002443,0.002443
231,15891.7,0.95408,0.61755,1.02957,0.5407,0.2661,0.27883,0.12859,2.06709,1.62332,1.56076,0.00241,0.00241,0.00241
232,15959.3,0.9537,0.6168,1.0303,0.58687,0.25976,0.29799,0.13203,2.03794,1.58075,1.55617,0.002377,0.002377,0.002377
233,16026.8,0.93941,0.60825,1.01967,0.54846,0.28161,0.28078,0.13124,2.01861,1.58909,1.56797,0.002344,0.002344,0.002344
234,16094.3,0.92942,0.61148,1.01974,0.50277,0.27594,0.26272,0.12127,2.06569,1.6479,1.61475,0.002311,0.002311,0.002311
235,16161.9,0.92028,0.60575,1.01137,0.5104,0.27766,0.26621,0.12309,2.05137,1.62637,1.58075,0.002278,0.002278,0.002278
236,16229.5,0.92666,0.60646,1.00685,0.53757,0.25842,0.2625,0.12571,2.01128,1.61204,1.56845,0.002245,0.002245,0.002245
237,16297,0.91313,0.59176,1.01232,0.54164,0.26943,0.27812,0.12645,2.04165,1.62014,1.60774,0.002212,0.002212,0.002212
238,16364.6,0.92086,0.6027,1.01675,0.53165,0.25756,0.2722,0.12891,2.02861,1.63155,1.56589,0.002179,0.002179,0.002179
239,16432.1,0.91005,0.59341,1.00946,0.50781,0.2731,0.27161,0.12688,2.0398,1.66435,1.56514,0.002146,0.002146,0.002146
240,16499.6,0.92298,0.58931,1.01342,0.50858,0.25226,0.26323,0.12569,2.02775,1.63495,1.58285,0.002113,0.002113,0.002113
241,16567,0.9105,0.60298,1.01275,0.52308,0.25711,0.27435,0.13148,2.01868,1.61143,1.57113,0.00208,0.00208,0.00208
242,16634.6,0.90719,0.59653,0.99362,0.48987,0.27955,0.27446,0.13199,1.99919,1.60824,1.58099,0.002047,0.002047,0.002047
243,16702.1,0.92387,0.58927,1.01005,0.44086,0.29027,0.26157,0.12353,2.02659,1.62827,1.59549,0.002014,0.002014,0.002014
244,16769.8,0.92357,0.60789,1.00683,0.46504,0.27216,0.26334,0.12562,2.01765,1.65266,1.60679,0.001981,0.001981,0.001981
245,16837.3,0.91779,0.59975,1.01239,0.48911,0.25274,0.25781,0.12151,2.03468,1.66822,1.57369,0.001948,0.001948,0.001948
246,16904.8,0.90228,0.58079,1.00278,0.43818,0.28413,0.26082,0.12244,2.06331,1.6574,1.59487,0.001915,0.001915,0.001915
247,16972.3,0.90946,0.58893,0.99823,0.50544,0.26254,0.26965,0.12604,2.03731,1.66104,1.58606,0.001882,0.001882,0.001882
248,17039.8,0.90645,0.58289,1.00761,0.51159,0.258,0.26517,0.12507,2.04081,1.65413,1.58886,0.001849,0.001849,0.001849
249,17107.4,0.91539,0.59966,1.02128,0.4915,0.28364,0.28076,0.12717,2.06774,1.64828,1.58403,0.001816,0.001816,0.001816
250,17174.8,0.89716,0.58776,1.01066,0.47239,0.26213,0.26711,0.12371,2.06228,1.65819,1.61806,0.001783,0.001783,0.001783
251,17242.3,0.88999,0.58439,0.99304,0.49923,0.28206,0.28165,0.1283,2.06038,1.67696,1.5692,0.00175,0.00175,0.00175
252,17309.8,0.90445,0.5926,1.01225,0.4834,0.28382,0.28382,0.13195,2.04446,1.64956,1.58387,0.001717,0.001717,0.001717
253,17377.4,0.89295,0.5848,1.00494,0.47006,0.28679,0.28271,0.13008,2.0247,1.63979,1.57148,0.001684,0.001684,0.001684
254,17444.8,0.88359,0.57393,0.99471,0.45859,0.26704,0.2688,0.12832,2.03725,1.63024,1.57217,0.001651,0.001651,0.001651
255,17512.8,0.89753,0.58543,1.01019,0.45779,0.24562,0.26456,0.12293,2.04293,1.67692,1.57355,0.001618,0.001618,0.001618
256,17581.6,0.87557,0.56967,0.99695,0.46619,0.23246,0.26034,0.12009,2.07961,1.71759,1.60127,0.001585,0.001585,0.001585
