epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,1603.46,1.20504,0.81184,1.11425,0.78771,0.76148,0.7928,0.41776,1.32403,0.76729,1.20376,0.003961,0.003961,0.003961
185,1612.01,1.23077,0.84535,1.13269,0.85227,0.75726,0.81184,0.43723,1.33096,0.74693,1.24668,0.003928,0.003928,0.003928
186,1620.57,1.20417,0.83014,1.12182,0.80581,0.77164,0.81611,0.4466,1.30694,0.74409,1.21216,0.003895,0.003895,0.003895
187,1629.15,1.19549,0.81561,1.12027,0.8555,0.74532,0.81608,0.42273,1.36736,0.74763,1.27444,0.003862,0.003862,0.003862
188,1637.73,1.19925,0.82423,1.11737,0.84667,0.76336,0.82332,0.43634,1.35608,0.74679,1.25416,0.003829,0.003829,0.003829
189,1646.3,1.19649,0.82625,1.129,0.81877,0.7503,0.80008,0.42668,1.34418,0.74146,1.26382,0.003796,0.003796,0.003796
190,1654.86,1.20579,0.8102,1.13264,0.82187,0.76677,0.81802,0.4358,1.3191,0.74855,1.22036,0.003763,0.003763,0.003763
191,1663.41,1.18133,0.81049,1.11772,0.80401,0.75022,0.80454,0.42594,1.33578,0.75809,1.22776,0.00373,0.00373,0.00373
192,1671.96,1.20429,0.82079,1.13254,0.83214,0.75512,0.81647,0.42875,1.33345,0.76293,1.21729,0.003697,0.003697,0.003697
193,1680.52,1.19298,0.81835,1.11538,0.86611,0.74314,0.82388,0.44152,1.33566,0.75599,1.23289,0.003664,0.003664,0.003664
194,1689.09,1.19773,0.82849,1.12308,0.82198,0.75966,0.80422,0.42205,1.34915,0.75421,1.23555,0.003631,0.003631,0.003631
195,1697.65,1.17854,0.81004,1.11404,0.85806,0.74839,0.81147,0.426,1.3432,0.7397,1.24892,0.003598,0.003598,0.003598
196,1706.21,1.18403,0.80066,1.12263,0.84164,0.7583,0.80889,0.42717,1.34727,0.74211,1.25039,0.003565,0.003565,0.003565
197,1714.76,1.1724,0.7908,1.11552,0.83416,0.74198,0.79176,0.40024,1.39562,0.76995,1.29159,0.003532,0.003532,0.003532
198,1723.31,1.19525,0.80373,1.12698,0.82189,0.72765,0.78365,0.38958,1.39522,0.77075,1.27967,0.003499,0.003499,0.003499
199,1731.87,1.20754,0.81481,1.11761,0.83075,0.72031,0.79953,0.41271,1.36953,0.7674,1.25164,0.003466,0.003466,0.003466
200,1740.44,1.19203,0.8022,1.11506,0.82188,0.78074,0.82628,0.4383,1.32766,0.72906,1.24472,0.003433,0.003433,0.003433
201,1749,1.18743,0.80819,1.12266,0.83411,0.72018,0.79194,0.40811,1.36841,0.75408,1.28229,0.0034,0.0034,0.0034
202,1757.56,1.18907,0.80637,1.12422,0.82526,0.77912,0.82209,0.44241,1.31136,0.72573,1.23177,0.003367,0.003367,0.003367
203,1766.1,1.18625,0.80857,1.1131,0.81754,0.72437,0.79648,0.42258,1.34404,0.7565,1.2231,0.003334,0.003334,0.003334
204,1774.65,1.18908,0.82367,1.119,0.81947,0.73879,0.78331,0.40238,1.39419,0.76299,1.30313,0.003301,0.003301,0.003301
205,1783.21,1.19248,0.81988,1.12647,0.78626,0.68588,0.73784,0.3663,1.46463,0.80126,1.34907,0.003268,0.003268,0.003268
206,1791.78,1.17411,0.79046,1.11288,0.85344,0.7582,0.8261,0.4384,1.34057,0.73441,1.25179,0.003235,0.003235,0.003235
207,1800.36,1.16601,0.78068,1.09533,0.85372,0.74628,0.81556,0.42659,1.34389,0.7196,1.26841,0.003202,0.003202,0.003202
208,1808.93,1.16602,0.7903,1.11342,0.83626,0.72299,0.79038,0.40069,1.3994,0.7535,1.30556,0.003169,0.003169,0.003169
209,1817.48,1.15627,0.78498,1.10349,0.8568,0.75051,0.82013,0.42336,1.35352,0.73372,1.27086,0.003136,0.003136,0.003136
210,1826.03,1.17178,0.79687,1.11383,0.85675,0.75337,0.80625,0.42806,1.33013,0.73183,1.25645,0.003103,0.003103,0.003103
211,1834.59,1.17183,0.77801,1.09939,0.83902,0.75742,0.80718,0.43317,1.31594,0.72281,1.24318,0.00307,0.00307,0.00307
212,1843.15,1.16013,0.78769,1.10303,0.85972,0.75119,0.82346,0.44268,1.32635,0.72012,1.24515,0.003037,0.003037,0.003037
213,1851.7,1.17149,0.76941,1.10315,0.82398,0.75006,0.79399,0.42244,1.35651,0.72258,1.27343,0.003004,0.003004,0.003004
214,1860.26,1.17641,0.79219,1.1076,0.80758,0.73601,0.79524,0.40603,1.37007,0.75631,1.25231,0.002971,0.002971,0.002971
215,1868.84,1.13709,0.78182,1.10217,0.83448,0.75003,0.81162,0.43324,1.33803,0.71909,1.25826,0.002938,0.002938,0.002938
216,1877.4,1.14217,0.76867,1.098,0.84692,0.73635,0.79286,0.43187,1.34006,0.71618,1.26521,0.002905,0.002905,0.002905
217,1885.96,1.14552,0.78241,1.09652,0.84742,0.74551,0.797,0.44124,1.3392,0.70909,1.26362,0.002872,0.002872,0.002872
218,1894.51,1.13501,0.7654,1.08923,0.80931,0.71783,0.75901,0.38077,1.44646,0.77588,1.34366,0.002839,0.002839,0.002839
219,1903.06,1.13578,0.7665,1.09279,0.84329,0.74903,0.7994,0.43814,1.33327,0.70596,1.27399,0.002806,0.002806,0.002806
220,1911.6,1.13387,0.76008,1.10349,0.84607,0.76084,0.81166,0.44245,1.32827,0.71387,1.25876,0.002773,0.002773,0.002773
221,1920.3,1.15271,0.77809,1.10342,0.85436,0.75143,0.81293,0.44293,1.33531,0.71736,1.26184,0.00274,0.00274,0.00274
222,1929.1,1.1391,0.77972,1.08614,0.84972,0.73385,0.80782,0.42548,1.35715,0.74051,1.25253,0.002707,0.002707,0.002707
223,1937.68,1.15166,0.77059,1.10283,0.83863,0.74538,0.78655,0.4261,1.35028,0.72176,1.29686,0.002674,0.002674,0.002674
224,1946.25,1.14365,0.77034,1.10786,0.83134,0.76291,0.80702,0.42934,1.34056,0.71406,1.27625,0.002641,0.002641,0.002641
225,1954.82,1.14769,0.76957,1.09659,0.81587,0.72463,0.77494,0.39387,1.3994,0.74629,1.3203,0.002608,0.002608,0.002608
226,1963.39,1.17225,0.77441,1.12553,0.83527,0.77597,0.81688,0.44055,1.32131,0.71114,1.25145,0.002575,0.002575,0.002575
227,1971.96,1.14194,0.76165,1.08981,0.80299,0.75815,0.79027,0.42258,1.35549,0.72591,1.28647,0.002542,0.002542,0.002542
228,1980.54,1.1469,0.77509,1.09559,0.84017,0.75022,0.8132,0.42656,1.34281,0.72287,1.2676,0.002509,0.002509,0.002509
229,1989.12,1.14103,0.74995,1.09583,0.8406,0.72056,0.78516,0.40442,1.37836,0.72582,1.31854,0.002476,0.002476,0.002476
230,1997.66,1.16336,0.76329,1.10336,0.82199,0.73556,0.78182,0.41113,1.37563,0.7194,1.31557,0.002443,0.002443,0.002443
231,2006.24,1.14696,0.76258,1.10119,0.82134,0.74896,0.79256,0.42142,1.37176,0.71339,1.31828,0.00241,0.00241,0.00241
232,2014.78,1.14089,0.75985,1.09749,0.84152,0.75045,0.80701,0.43503,1.33967,0.70526,1.29428,0.002377,0.002377,0.002377
233,2023.35,1.12448,0.75442,1.08825,0.82895,0.76645,0.80272,0.43299,1.33178,0.71776,1.26843,0.002344,0.002344,0.002344
234,2031.88,1.12739,0.76399,1.08992,0.8252,0.76127,0.80493,0.43442,1.32989,0.70834,1.28468,0.002311,0.002311,0.002311
235,2040.42,1.12172,0.7526,1.08653,0.835,0.76003,0.80789,0.44095,1.32998,0.70519,1.27632,0.002278,0.002278,0.002278
236,2049,1.10655,0.7533,1.06995,0.84401,0.74898,0.81233,0.44103,1.32947,0.71169,1.2689,0.002245,0.002245,0.002245
237,2057.58,1.10112,0.7479,1.08757,0.83246,0.73529,0.78467,0.41868,1.37314,0.72723,1.31567,0.002212,0.002212,0.002212
238,2066.16,1.10812,0.75436,1.09235,0.84419,0.75726,0.81435,0.43695,1.3405,0.71525,1.28346,0.002179,0.002179,0.002179
239,2074.74,1.09872,0.73746,1.08224,0.81698,0.77166,0.80732,0.43221,1.35214,0.71197,1.30109,0.002146,0.002146,0.002146
240,2083.26,1.12298,0.7284,1.09244,0.84303,0.74828,0.80858,0.43693,1.3451,0.71214,1.29974,0.002113,0.002113,0.002113
241,2091.81,1.11832,0.75624,1.09392,0.83715,0.74881,0.80711,0.43556,1.34791,0.71407,1.29807,0.00208,0.00208,0.00208
242,2100.38,1.10494,0.74215,1.07085,0.83209,0.75823,0.81481,0.44796,1.33059,0.70506,1.27912,0.002047,0.002047,0.002047
243,2108.96,1.10125,0.72393,1.07249,0.83261,0.76176,0.81987,0.45074,1.31945,0.71406,1.25012,0.002014,0.002014,0.002014
244,2117.57,1.12675,0.75928,1.08687,0.83796,0.75714,0.81398,0.43906,1.33883,0.71343,1.28348,0.001981,0.001981,0.001981
245,2126.14,1.10885,0.75156,1.07585,0.82799,0.73841,0.79249,0.42391,1.35208,0.72128,1.28861,0.001948,0.001948,0.001948
246,2134.7,1.10537,0.72494,1.07509,0.83902,0.753,0.80805,0.44093,1.32998,0.70814,1.27382,0.001915,0.001915,0.001915
247,2143.26,1.09565,0.72128,1.06925,0.83263,0.7093,0.77749,0.41159,1.37273,0.72423,1.29841,0.001882,0.001882,0.001882
248,2151.91,1.11015,0.72789,1.07906,0.81022,0.77798,0.8114,0.44185,1.32679,0.71151,1.26118,0.001849,0.001849,0.001849
249,2160.47,1.10577,0.75501,1.08924,0.82722,0.75373,0.80356,0.43908,1.33254,0.69885,1.28749,0.001816,0.001816,0.001816
250,2169.02,1.08572,0.73601,1.08303,0.8416,0.73296,0.78703,0.40894,1.38409,0.72303,1.33043,0.001783,0.001783,0.001783
251,2177.58,1.08833,0.73158,1.07022,0.84986,0.74414,0.80099,0.43613,1.34034,0.70363,1.29887,0.00175,0.00175,0.00175
252,2186.15,1.08352,0.73222,1.0778,0.79636,0.78543,0.80369,0.43807,1.33736,0.70322,1.29669,0.001717,0.001717,0.001717
253,2194.71,1.08748,0.72744,1.08071,0.83141,0.73882,0.79642,0.42433,1.35482,0.70742,1.30507,0.001684,0.001684,0.001684
254,2203.27,1.09499,0.71393,1.07432,0.80325,0.77528,0.81186,0.43609,1.33986,0.69714,1.29097,0.001651,0.001651,0.001651
255,2211.83,1.11209,0.73337,1.09188,0.81888,0.73995,0.7879,0.42257,1.37251,0.71587,1.32139,0.001618,0.001618,0.001618
256,2220.37,1.08609,0.72581,1.07409,0.82823,0.7672,0.80982,0.44157,1.33497,0.69771,1.29385,0.001585,0.001585,0.001585
257,2228.89,1.0762,0.71617,1.07714,0.82728,0.76583,0.81386,0.43884,1.33466,0.69469,1.28891,0.001552,0.001552,0.001552
258,2237.46,1.08358,0.72064,1.07572,0.81377,0.77259,0.81378,0.43667,1.34151,0.69719,1.29553,0.001519,0.001519,0.001519
259,2246.01,1.08356,0.72405,1.06611,0.80483,0.77898,0.81019,0.43617,1.33711,0.69857,1.28461,0.001486,0.001486,0.001486
260,2254.59,1.08843,0.72822,1.07664,0.81594,0.76422,0.80674,0.4392,1.33549,0.70038,1.2857,0.001453,0.001453,0.001453
261,2263.17,1.06886,0.71615,1.07196,0.83177,0.77176,0.81438,0.44432,1.31445,0.69104,1.2649,0.00142,0.00142,0.00142
262,2271.73,1.07036,0.71236,1.07149,0.83461,0.76442,0.81009,0.43974,1.32107,0.69981,1.26269,0.001387,0.001387,0.001387
263,2280.29,1.07845,0.7174,1.06757,0.81523,0.75135,0.79833,0.42881,1.34866,0.70744,1.29823,0.001354,0.001354,0.001354
264,2288.86,1.09038,0.72256,1.07633,0.79318,0.76717,0.80233,0.44139,1.32803,0.70341,1.27892,0.001321,0.001321,0.001321
265,2297.42,1.0882,0.72531,1.07838,0.83593,0.76848,0.81026,0.44477,1.32471,0.69263,1.28091,0.001288,0.001288,0.001288
266,2305.99,1.06392,0.7135,1.06472,0.84963,0.74929,0.80473,0.44176,1.33134,0.69408,1.29289,0.001255,0.001255,0.001255
267,2314.57,1.0707,0.71773,1.0625,0.82969,0.77346,0.81182,0.44649,1.32333,0.69044,1.28854,0.001222,0.001222,0.001222
268,2323.11,1.08777,0.71709,1.07838,0.84168,0.7667,0.81292,0.44606,1.32269,0.69074,1.284,0.001189,0.001189,0.001189
269,2331.65,1.06624,0.71613,1.06836,0.83278,0.77124,0.81095,0.44405,1.32227,0.68358,1.2889,0.001156,0.001156,0.001156
270,2340.21,1.06196,0.71189,1.05592,0.82383,0.778,0.81431,0.44265,1.32682,0.68598,1.29339,0.001123,0.001123,0.001123
271,2348.78,1.06165,0.70496,1.06339,0.82233,0.78268,0.81319,0.44834,1.31765,0.68186,1.28567,0.00109,0.00109,0.00109
272,2357.35,1.07304,0.71145,1.06611,0.79454,0.79179,0.81626,0.45266,1.31637,0.68069,1.2816,0.001057,0.001057,0.001057
273,2365.9,1.0533,0.70138,1.05593,0.79052,0.79599,0.81162,0.44508,1.32135,0.68523,1.28452,0.001024,0.001024,0.001024
274,2374.45,1.04955,0.70657,1.05152,0.79386,0.79449,0.81703,0.44451,1.31646,0.6774,1.28015,0.000991,0.000991,0.000991
275,2383,1.05363,0.70501,1.05935,0.8077,0.78545,0.81656,0.44332,1.31638,0.67482,1.28053,0.000958,0.000958,0.000958
276,2391.56,1.02178,0.68959,1.04669,0.82077,0.78201,0.81966,0.44331,1.31986,0.67367,1.28667,0.000925,0.000925,0.000925
277,2400.11,1.04378,0.70691,1.05901,0.83145,0.79117,0.81897,0.44091,1.32026,0.6724,1.29177,0.000892,0.000892,0.000892
278,2408.7,1.03873,0.67995,1.05192,0.81167,0.79441,0.81619,0.43947,1.32696,0.67914,1.29987,0.000859,0.000859,0.000859
279,2417.28,1.03976,0.68569,1.04751,0.84716,0.77122,0.81481,0.43996,1.32722,0.67599,1.29875,0.000826,0.000826,0.000826
280,2425.83,1.05352,0.68788,1.05115,0.8201,0.79593,0.81539,0.44247,1.3228,0.67179,1.29602,0.000793,0.000793,0.000793
281,2434.38,1.03622,0.6837,1.05638,0.81577,0.74105,0.79459,0.42063,1.36209,0.69749,1.32594,0.00076,0.00076,0.00076
282,2442.94,1.04785,0.69418,1.05495,0.83598,0.77181,0.81364,0.44421,1.31802,0.67292,1.29337,0.000727,0.000727,0.000727
283,2451.49,1.04274,0.6836,1.05466,0.81488,0.79054,0.81729,0.44349,1.32255,0.673,1.30159,0.000694,0.000694,0.000694
284,2460.04,1.04045,0.69388,1.05251,0.80544,0.79894,0.8196,0.44202,1.3227,0.67398,1.30288,0.000661,0.000661,0.000661
285,2468.59,1.03985,0.69436,1.05517,0.83537,0.76725,0.81423,0.4374,1.32882,0.67632,1.31277,0.000628,0.000628,0.000628
286,2477.14,1.03988,0.69666,1.0603,0.81918,0.78576,0.81379,0.44209,1.31984,0.67421,1.30496,0.000595,0.000595,0.000595
287,2485.73,1.04654,0.69765,1.05757,0.84526,0.7634,0.80899,0.4407,1.32886,0.67571,1.31101,0.000562,0.000562,0.000562
288,2494.38,1.04518,0.68681,1.0589,0.82422,0.78336,0.81345,0.44775,1.31785,0.67132,1.29818,0.000529,0.000529,0.000529
289,2503.02,1.0405,0.69399,1.059,0.83145,0.78327,0.81679,0.44433,1.31849,0.66994,1.29825,0.000496,0.000496,0.000496
290,2511.85,1.03825,0.69001,1.05366,0.82834,0.78327,0.81791,0.44512,1.32121,0.67279,1.30735,0.000463,0.000463,0.000463
291,2520.46,1.0297,0.67969,1.04563,0.83104,0.78547,0.81837,0.44651,1.31941,0.67286,1.30102,0.00043,0.00043,0.00043
292,2529.13,1.02459,0.6873,1.04971,0.82739,0.7842,0.81588,0.44541,1.31814,0.67272,1.30697,0.000397,0.000397,0.000397
293,2537.76,1.01914,0.69026,1.04844,0.82039,0.7892,0.81429,0.44393,1.32006,0.67546,1.30868,0.000364,0.000364,0.000364
294,2546.63,1.01077,0.6778,1.05376,0.82525,0.78492,0.81616,0.44671,1.31882,0.67272,1.31123,0.000331,0.000331,0.000331
295,2555.31,1.03042,0.67986,1.04892,0.82226,0.78761,0.81564,0.44732,1.31997,0.67336,1.31176,0.000298,0.000298,0.000298
296,2563.95,1.02155,0.67149,1.03694,0.80346,0.79261,0.81116,0.44282,1.32803,0.67597,1.31648,0.000265,0.000265,0.000265
297,2572.83,1.00444,0.67292,1.03682,0.79904,0.7867,0.81159,0.44222,1.32654,0.67748,1.31197,0.000232,0.000232,0.000232
298,2581.54,1.02914,0.69038,1.0407,0.81336,0.78962,0.81663,0.44511,1.32064,0.6722,1.3128,0.000199,0.000199,0.000199
299,2590.49,1.01754,0.68525,1.03907,0.80986,0.79394,0.81939,0.44711,1.32019,0.67258,1.3127,0.000166,0.000166,0.000166
300,2599.2,1.01984,0.67183,1.04066,0.80597,0.79419,0.81943,0.44498,1.32228,0.67434,1.31312,0.000133,0.000133,0.000133
