epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,10419.2,1.08529,0.69602,1.07867,0.35988,0.31766,0.28351,0.14233,1.89695,1.85757,1.50119,0.004885,0.004885,0.004885
157,10485.8,1.08121,0.68919,1.08201,0.41721,0.33844,0.32625,0.16014,1.82115,1.55539,1.44079,0.004852,0.004852,0.004852
158,10552.2,1.06692,0.68806,1.07819,0.37296,0.31087,0.29371,0.14132,1.88673,1.70885,1.46074,0.004819,0.004819,0.004819
159,10618.8,1.10375,0.71164,1.07896,0.43269,0.30474,0.30488,0.14917,1.86352,1.62483,1.41364,0.004786,0.004786,0.004786
160,10685.3,1.09972,0.7112,1.08093,0.3272,0.24402,0.23275,0.10926,2.01689,1.89899,1.54219,0.004753,0.004753,0.004753
161,10751.7,1.05166,0.68157,1.06344,0.45276,0.31846,0.32884,0.16018,1.81129,1.49514,1.39749,0.00472,0.00472,0.00472
162,10818.3,1.0967,0.71157,1.0838,0.46569,0.34382,0.33306,0.16279,1.7863,1.47153,1.43921,0.004687,0.004687,0.004687
163,10884.9,1.08061,0.69452,1.08475,0.59064,0.30533,0.29995,0.14861,1.80625,1.68288,1.39267,0.004654,0.004654,0.004654
164,10951.5,1.08073,0.6987,1.07158,0.40778,0.30306,0.28626,0.14743,1.8509,1.69369,1.42026,0.004621,0.004621,0.004621
165,11018.5,1.0551,0.67537,1.06396,0.39801,0.30486,0.29355,0.14459,1.84934,1.64175,1.43439,0.004588,0.004588,0.004588
166,11085.5,1.06239,0.67959,1.07177,0.38426,0.28513,0.27118,0.12914,1.94616,1.69491,1.50917,0.004555,0.004555,0.004555
167,11152.5,1.07315,0.69295,1.07242,0.39475,0.2752,0.25865,0.13006,1.90596,1.69201,1.49875,0.004522,0.004522,0.004522
168,11219.4,1.07922,0.68851,1.07325,0.41596,0.29795,0.28848,0.13648,1.87001,1.63996,1.4291,0.004489,0.004489,0.004489
169,11286.2,1.07156,0.68472,1.07205,0.42856,0.28045,0.2692,0.13169,1.90435,1.76105,1.49744,0.004456,0.004456,0.004456
170,11352.6,1.07084,0.68318,1.06354,0.43623,0.31606,0.31844,0.15343,1.80614,1.57721,1.39387,0.004423,0.004423,0.004423
171,11419.2,1.05626,0.67019,1.06614,0.61105,0.29871,0.30786,0.14891,1.89895,1.65114,1.47574,0.00439,0.00439,0.00439
172,11485.5,1.05713,0.68401,1.06963,0.44511,0.29952,0.30776,0.1431,1.91619,1.66914,1.46573,0.004357,0.004357,0.004357
173,11551.7,1.06649,0.67659,1.06544,0.35392,0.29249,0.27006,0.13513,1.93449,1.65,1.49193,0.004324,0.004324,0.004324
174,11618.7,1.05963,0.673,1.06855,0.46002,0.34208,0.33347,0.1658,1.88836,1.55729,1.43318,0.004291,0.004291,0.004291
175,11685.6,1.05199,0.67573,1.06884,0.42724,0.34339,0.31031,0.15379,1.8369,1.63681,1.43249,0.004258,0.004258,0.004258
176,11752.2,1.07153,0.67554,1.08029,0.41688,0.31574,0.29348,0.14106,1.95179,1.72917,1.47557,0.004225,0.004225,0.004225
177,11819.2,1.04845,0.66592,1.05876,0.3918,0.3277,0.3001,0.1494,1.79434,1.56973,1.40054,0.004192,0.004192,0.004192
178,11885.7,1.05742,0.67127,1.05173,0.35563,0.29716,0.27179,0.13865,1.87147,1.56365,1.46505,0.004159,0.004159,0.004159
179,11952.2,1.03492,0.67377,1.05859,0.30678,0.27887,0.24736,0.12337,1.97168,1.69018,1.50551,0.004126,0.004126,0.004126
180,12018.8,1.06185,0.68155,1.07013,0.31738,0.29697,0.27695,0.14234,1.88227,1.57049,1.44437,0.004093,0.004093,0.004093
181,12085.6,1.02847,0.65758,1.04452,0.35963,0.29453,0.28215,0.13709,1.9118,1.55371,1.49131,0.00406,0.00406,0.00406
182,12152.2,1.03805,0.65327,1.05554,0.40174,0.27858,0.27278,0.12938,1.92698,1.62712,1.50348,0.004027,0.004027,0.004027
183,12219.1,1.03287,0.65506,1.06246,0.34951,0.29089,0.28,0.13565,1.88452,1.57519,1.45855,0.003994,0.003994,0.003994
184,12286.3,1.02212,0.64821,1.04022,0.30408,0.31105,0.25475,0.1256,1.95674,1.68944,1.54516,0.003961,0.003961,0.003961
185,12353.1,1.07015,0.67248,1.06276,0.44052,0.26454,0.26636,0.12838,1.91669,1.65138,1.48349,0.003928,0.003928,0.003928
186,12419.6,1.01386,0.64825,1.04276,0.38057,0.27169,0.27501,0.12549,1.97547,1.69408,1.51196,0.003895,0.003895,0.003895
187,12486.2,1.01992,0.64959,1.04416,0.37229,0.32017,0.30022,0.13813,1.92526,1.58686,1.47287,0.003862,0.003862,0.003862
