epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,6995.65,1.04034,0.6639,1.06576,0.56461,0.25395,0.22703,0.12264,1.85299,1.78688,1.402,0.004258,0.004258,0.004258
176,7035.6,1.04657,0.66566,1.06487,0.64732,0.24707,0.22335,0.12169,1.88608,1.83431,1.39759,0.004225,0.004225,0.004225
177,7075.46,1.03712,0.65505,1.05953,0.80563,0.20732,0.21539,0.11763,1.89563,1.90179,1.41509,0.004192,0.004192,0.004192
178,7115.41,1.05016,0.65452,1.05159,0.59374,0.24037,0.22207,0.12004,1.93447,1.92734,1.45058,0.004159,0.004159,0.004159
179,7155.34,1.03165,0.65578,1.05221,0.67521,0.23063,0.22883,0.12336,1.89256,1.77461,1.4168,0.004126,0.004126,0.004126
180,7195.21,1.05536,0.67205,1.06787,0.53177,0.23239,0.21533,0.11806,1.88843,1.87448,1.42475,0.004093,0.004093,0.004093
181,7235.2,1.00359,0.64057,1.03357,0.65315,0.23016,0.21529,0.1162,1.96111,1.86666,1.44466,0.00406,0.00406,0.00406
182,7275.23,1.01912,0.63823,1.04959,0.68816,0.21611,0.21461,0.113,1.9554,1.85822,1.41889,0.004027,0.004027,0.004027
183,7315.21,1.02079,0.635,1.05937,0.66358,0.22836,0.21042,0.113,1.93238,1.85222,1.41256,0.003994,0.003994,0.003994
184,7355.05,1.01275,0.64019,1.03584,0.56,0.21395,0.21878,0.12141,1.90051,1.81215,1.41143,0.003961,0.003961,0.003961
185,7394.82,1.04574,0.6517,1.05514,0.66766,0.20523,0.21696,0.11923,1.92177,1.86902,1.41145,0.003928,0.003928,0.003928
